id,customerId,transDate,amount
1808,821,2015-01-05,30.68
1809,40,2012-09-20,9.47
1810,296,2011-01-21,27.27
1811,720,2016-06-16,87.93
1812,339,2018-11-12,67.57
1813,538,2011-03-26,90.9
1814,27,2018-07-24,65.08
1815,307,2016-10-01,35.5
1816,555,2011-04-07,92.99
1817,984,2017-07-25,76.14
1818,596,2012-09-28,46.36
1819,562,2019-01-09,40.37
1820,442,2019-03-29,85.26
1821,566,2016-02-20,54.88
1822,102,2013-02-24,5.65
1823,350,2015-07-31,15.99
1824,377,2011-07-18,66.69
1825,583,2014-03-01,18.11
1826,843,2015-08-01,77.63
1827,874,2012-03-14,2.46
1828,565,2012-02-25,48.7
1829,549,2016-10-09,12.71
1830,948,2018-03-14,47.72
1831,433,2018-08-12,83.39
1832,772,2017-02-26,97.64
1833,223,2017-03-16,16.12
1834,71,2017-05-22,50.11
1835,892,2017-01-31,2.42
1836,877,2014-01-09,45.0
1837,654,2014-08-05,75.89
1838,832,2015-10-28,41.39
1839,984,2013-02-27,28.01
1840,526,2015-02-11,36.81
1841,347,2013-01-22,23.89
1842,223,2020-05-19,55.29
1843,119,2013-08-02,8.5
1844,484,2016-09-22,21.49
1845,768,2020-02-24,26.43
1846,274,2017-02-26,100.62
1847,597,2019-04-12,6.5600000000000005
1848,957,2011-08-31,49.26
1849,201,2012-10-04,23.98
1850,908,2010-07-23,92.57
1851,980,2011-10-15,48.0
1852,761,2017-05-27,41.78
1853,466,2015-04-19,33.97
1854,502,2020-11-02,11.46
1855,902,2014-11-09,65.71
1856,636,2010-12-14,83.81
1857,626,2016-07-26,25.04
1858,560,2016-10-19,26.43
1859,381,2011-01-18,8.38
1860,76,2017-04-15,13.31
1861,551,2017-11-11,41.06
1862,98,2014-04-17,55.27
1863,986,2010-03-10,7.66
1864,573,2019-01-06,90.66
1865,637,2015-08-13,60.75
1866,164,2015-06-09,17.31
1867,718,2018-07-16,64.35
1868,345,2014-04-06,98.35
1869,440,2017-06-17,53.38
1870,734,2011-09-23,22.83
1871,443,2020-10-31,41.7
1872,286,2015-06-12,32.11
1873,169,2015-05-14,67.06
1874,809,2018-03-07,20.41
1875,691,2012-11-15,24.64
1876,564,2011-11-20,72.65
1877,390,2013-10-02,96.88
1878,814,2020-11-23,98.48
1879,480,2011-06-11,68.93
1880,14,2019-05-31,20.67
1881,626,2016-08-05,23.9
1882,634,2018-09-20,4.41
1883,653,2018-03-14,7.4
1884,599,2020-05-23,76.27
1885,349,2016-05-04,53.1
1886,173,2013-09-19,50.46
1887,505,2010-04-30,1.6400000000000001
1888,879,2016-02-21,12.05
1889,725,2015-02-06,83.3
1890,860,2015-05-08,44.91
1891,30,2018-12-09,88.16
1892,643,2017-04-19,14.72
1893,442,2013-07-10,89.64
1894,214,2019-12-30,55.75
1895,384,2019-08-02,81.07
1896,714,2014-03-02,58.49
1897,944,2019-09-04,2.23
1898,724,2020-11-13,10.4
1899,561,2017-05-01,95.49
1900,392,2017-09-28,88.47
1901,310,2013-10-18,92.31
1902,995,2010-03-21,39.86
1903,13,2015-03-12,77.56
1904,966,2019-02-16,43.45
1905,89,2017-05-20,11.18
1906,749,2013-07-17,10.51
1907,988,2019-11-10,52.38
1908,739,2016-02-06,19.55
1909,61,2010-08-05,1.63
1910,819,2017-10-19,85.78
1911,641,2018-10-20,55.55
1912,178,2016-03-30,68.11
1913,607,2013-04-16,38.59
1914,580,2013-05-11,23.29
1915,489,2013-08-09,90.16
1916,282,2014-07-25,13.98
1917,980,2012-12-02,56.57
1918,162,2017-10-12,81.53
1919,959,2010-08-18,33.14
1920,772,2010-10-27,93.62
1921,172,2020-12-25,93.47
1922,645,2014-04-13,66.01
1923,886,2019-06-03,66.33
1924,444,2019-10-13,2.43
1925,482,2018-01-24,76.04
1926,133,2020-12-04,3.17
1927,209,2011-04-07,77.13
1928,929,2017-03-26,43.35
1929,949,2017-11-21,91.74
1930,341,2017-05-16,28.61
1931,686,2015-06-27,33.98
1932,989,2018-10-18,73.9
1933,666,2012-05-31,69.03
1934,850,2010-08-07,9.96
1935,767,2012-04-26,34.16
1936,272,2014-03-28,10.51
1937,575,2016-03-05,37.94
1938,423,2019-02-24,45.81
1939,665,2011-05-04,13.16
1940,271,2012-02-18,42.21
1941,838,2012-04-14,85.17
1942,98,2011-07-05,95.02
1943,724,2020-03-10,25.59
1944,520,2010-07-31,2.52
1945,661,2020-12-26,63.43
1946,751,2017-09-28,54.73
1947,641,2010-04-02,35.13
1948,21,2020-02-27,72.68
1949,395,2017-02-03,31.18
1950,364,2017-09-12,81.52
1951,622,2014-02-19,89.4
1952,143,2018-01-04,12.49
1953,835,2018-04-26,39.24
1954,783,2015-11-22,25.71
1955,481,2013-10-21,30.38
1956,159,2013-07-10,50.56
1957,106,2012-08-11,17.74
1958,83,2017-09-04,40.55
1959,313,2016-03-21,51.81
1960,231,2010-08-28,58.97
1961,390,2011-04-20,86.94
1962,282,2019-12-10,34.21
1963,98,2018-05-28,27.69
1964,830,2017-04-20,81.4
1965,118,2020-05-12,32.25
1966,645,2015-05-16,69.54
1967,64,2012-05-25,70.92
1968,696,2014-09-22,38.57
1969,90,2017-05-20,65.34
1970,361,2011-04-24,88.79
1971,214,2018-11-19,86.73
1972,523,2011-10-22,40.12
1973,54,2013-03-19,67.27
1974,366,2017-10-29,41.45
1975,202,2017-11-10,4.4
1976,857,2010-05-19,15.08
1977,511,2013-10-02,63.8
1978,527,2017-02-19,89.01
1979,766,2019-01-04,57.47
1980,809,2011-08-25,87.53
1981,704,2014-01-26,94.81
1982,925,2012-12-27,87.86
1983,201,2014-12-01,2.26
1984,137,2017-02-16,94.77
1985,543,2019-08-07,100.38
1986,470,2010-11-22,2.67
1987,574,2014-07-06,1.63
1988,648,2017-03-22,77.22
1989,645,2013-05-10,17.3
1990,262,2013-08-09,64.98
1991,158,2015-05-14,51.42
1992,16,2010-06-26,48.69
1993,142,2019-11-26,45.95
1994,567,2016-08-10,15.22
1995,22,2017-09-30,4.95
1996,216,2016-04-18,64.79
1997,194,2020-04-04,67.52
1998,748,2011-08-20,12.09
1999,985,2018-04-11,74.94
2000,47,2020-11-28,1.07
2001,987,2018-09-03,9.27
2002,270,2015-11-29,43.82
2003,304,2014-01-02,73.72
2004,856,2013-05-07,100.84
2005,564,2017-07-30,3.46
2006,83,2010-08-09,99.36
2007,157,2010-08-05,42.22
2008,31,2015-10-23,10.17
2009,357,2011-12-14,4.91
2010,506,2011-03-10,56.39
2011,946,2016-10-14,61.28
2012,91,2015-09-21,65.34
2013,123,2019-01-20,35.02
2014,550,2012-08-28,32.36
2015,754,2010-07-12,92.18
2016,273,2019-09-07,27.56
2017,896,2017-07-17,92.23
2018,332,2018-10-07,27.75
2019,933,2019-02-24,44.38
2020,47,2013-09-19,56.14
2021,541,2014-07-10,55.39
2022,455,2016-05-13,32.77
2023,11,2016-06-04,29.88
2024,811,2018-02-17,79.89
2025,313,2012-05-22,88.96
2026,361,2018-12-17,52.54
2027,208,2014-03-23,98.45
2028,409,2015-03-17,31.13
2029,452,2015-06-29,65.3
2030,398,2019-07-01,41.31
2031,768,2020-09-16,84.77
2032,444,2015-10-17,96.9
2033,902,2012-12-28,32.28
2034,81,2019-07-26,88.04
2035,44,2014-04-23,82.27
2036,852,2013-08-27,49.53
2037,731,2017-11-21,98.53
2038,871,2019-11-05,67.58
2039,209,2017-07-04,9.01
2040,493,2019-01-25,5.52
2041,356,2019-03-10,7.71
2042,997,2018-07-02,1.76
2043,894,2014-07-18,70.29
2044,439,2010-02-15,43.24
2045,485,2013-10-29,44.05
2046,278,2013-11-02,53.22
2047,411,2020-07-16,7.51
2048,140,2017-12-26,30.22
2049,337,2015-06-09,19.34
2050,237,2017-08-15,41.47
2051,28,2016-04-01,11.98
2052,391,2013-03-09,53.4
2053,784,2012-07-18,11.69
2054,629,2015-02-27,75.99
2055,309,2017-04-21,22.67
2056,236,2016-08-25,94.17
2057,172,2011-10-10,85.86
2058,202,2019-05-23,59.17
2059,771,2019-12-23,11.83
2060,612,2011-01-18,41.82
2061,155,2013-02-17,93.28
2062,859,2014-09-30,90.86
2063,289,2019-12-06,9.46
2064,311,2012-04-09,54.06
2065,135,2019-11-06,63.5
2066,438,2012-05-01,44.63
2067,138,2010-09-18,98.13
2068,663,2016-11-09,25.72
2069,885,2018-01-25,52.33
2070,817,2014-12-16,88.21
2071,372,2013-02-21,10.94
2072,987,2017-05-29,45.54
2073,57,2014-05-04,42.74
2074,227,2014-08-13,1.26
2075,236,2013-12-05,47.01
2076,928,2020-07-31,81.61
2077,801,2020-08-02,13.59
2078,366,2018-05-29,70.35
2079,693,2019-08-13,88.68
2080,570,2011-03-07,7.63
2081,14,2018-10-11,58.53
2082,133,2016-12-11,50.81
2083,303,2015-10-11,74.46
2084,135,2020-03-19,86.46
2085,802,2011-12-08,50.49
2086,809,2014-10-25,29.72
2087,384,2010-11-24,15.29
2088,13,2020-06-07,82.83
2089,50,2016-07-04,100.48
2090,348,2020-09-17,73.95
2091,614,2016-05-31,18.25
2092,306,2013-04-14,51.06
2093,571,2020-12-30,5.02
2094,684,2018-11-01,40.59
2095,252,2010-02-21,17.78
2096,819,2020-03-22,52.03
2097,712,2013-01-15,48.3
2098,442,2014-04-06,88.32
2099,886,2012-06-29,4.65
2100,857,2010-09-04,58.28
2101,608,2010-11-05,89.42
2102,42,2019-10-15,86.01
2103,400,2015-01-14,51.34
2104,540,2010-07-02,83.53
2105,21,2018-02-14,87.72
2106,850,2014-01-30,80.73
2107,516,2016-11-15,44.88
2108,274,2013-08-30,41.29
2109,799,2020-08-20,23.4
2110,162,2018-08-20,37.29
2111,650,2016-06-19,8.09
2112,388,2015-07-19,99.28
2113,353,2020-05-01,53.11
2114,574,2012-10-20,63.01
2115,218,2016-01-15,1.92
2116,738,2013-04-21,53.34
2117,444,2017-04-06,53.73
2118,356,2010-03-31,12.82
2119,590,2014-11-12,69.93
2120,9,2019-11-29,48.28
2121,508,2019-01-10,74.83
2122,704,2020-04-25,13.19
2123,674,2013-08-17,94.37
2124,178,2014-11-07,26.81
2125,775,2011-07-02,81.38
2126,734,2017-03-27,51.11
2127,16,2016-10-27,74.87
2128,948,2014-11-24,79.7
2129,764,2016-08-04,86.19
2130,46,2016-08-30,93.26
2131,973,2012-11-29,89.27
2132,318,2017-06-06,35.07
2133,965,2012-03-22,42.84
2134,40,2015-08-12,27.38
2135,240,2016-03-23,20.7
2136,530,2014-09-08,73.15
2137,863,2013-12-02,90.86
2138,67,2020-01-26,30.95
2139,786,2015-08-09,75.76
2140,156,2016-12-30,74.71
2141,112,2015-07-02,23.9
2142,271,2011-04-21,8.25
2143,893,2015-11-16,27.89
2144,584,2015-01-20,6.23
2145,641,2011-12-27,51.53
2146,645,2015-09-29,76.89
2147,86,2015-11-18,79.17
2148,251,2012-10-07,41.02
2149,620,2012-09-24,21.73
2150,884,2013-01-15,65.72
2151,282,2014-10-15,74.95
2152,233,2019-05-14,38.61
2153,150,2019-01-21,23.55
2154,735,2016-03-10,6.23
2155,627,2011-02-28,80.79
2156,612,2015-06-20,55.73
2157,668,2019-09-25,17.79
2158,342,2014-10-18,32.38
2159,862,2012-07-26,50.12
2160,59,2012-11-03,45.99
2161,838,2020-10-25,30.15
2162,175,2011-01-01,22.68
2163,407,2014-12-08,37.32
2164,243,2011-09-04,71.82
2165,183,2020-12-17,18.17
2166,635,2017-12-09,60.21
2167,299,2016-09-24,91.12
2168,711,2018-10-31,98.09
2169,52,2016-08-04,94.63
2170,406,2010-12-16,69.17
2171,405,2015-12-13,34.95
2172,926,2014-03-05,47.22
2173,645,2017-01-31,65.6
2174,408,2020-06-02,57.52
2175,362,2019-08-28,23.84
2176,233,2010-04-19,48.07
2177,290,2018-03-17,96.54
2178,746,2020-04-28,24.96
2179,752,2010-05-21,61.65
2180,296,2013-04-21,52.99
2181,302,2016-10-28,46.05
2182,960,2018-12-24,47.09
2183,962,2014-10-16,40.61
2184,74,2014-12-07,88.1
2185,148,2017-09-11,24.68
2186,356,2020-11-22,46.74
2187,278,2019-11-30,17.3
2188,192,2012-01-27,13.19
2189,618,2012-10-13,59.45
2190,333,2012-03-10,97.53
2191,574,2015-10-23,61.96
2192,404,2016-08-01,19.7
2193,496,2019-06-29,4.24
2194,60,2013-09-15,39.85
2195,44,2020-10-04,18.23
2196,759,2019-06-13,78.12
2197,506,2014-06-17,27.73
2198,84,2010-10-18,99.42
2199,233,2014-11-03,8.73
2200,35,2020-09-17,38.88
2201,113,2017-04-24,27.24
2202,715,2020-04-28,20.65
2203,47,2010-12-01,96.33
2204,449,2016-05-14,22.02
2205,293,2013-08-16,56.59
2206,173,2010-12-21,85.01
2207,660,2013-02-06,45.1
2208,73,2018-04-27,44.83
2209,751,2016-01-26,72.66
2210,705,2018-11-26,80.28
2211,873,2011-10-13,88.84
2212,878,2013-03-10,83.6
2213,226,2018-07-05,18.1
2214,504,2012-03-22,74.69
2215,876,2015-10-23,76.31
2216,681,2013-12-20,78.82
2217,192,2011-07-13,76.5
2218,229,2018-04-30,72.47
2219,685,2020-10-01,94.65
2220,432,2012-03-12,85.02
2221,515,2010-04-02,95.49
2222,809,2015-09-09,28.82
2223,363,2013-12-02,66.46
2224,328,2013-04-09,30.93
2225,940,2013-06-27,24.15
2226,158,2013-03-13,53.57
2227,427,2015-09-02,41.68
2228,215,2019-02-26,44.12
2229,276,2018-02-16,80.33
2230,708,2017-06-20,16.91
2231,841,2016-11-05,34.74
2232,913,2019-04-17,82.02
2233,262,2015-09-27,5.25
2234,604,2018-04-16,28.98
2235,600,2018-05-22,32.14
2236,582,2017-11-24,43.05
2237,91,2013-04-06,69.88
2238,904,2013-05-29,22.03
2239,669,2017-07-17,27.34
2240,253,2011-08-11,33.63
2241,743,2018-10-07,37.59
2242,304,2015-02-10,90.8
2243,944,2016-12-06,89.46
2244,476,2013-06-03,6.41
2245,960,2011-01-26,83.25
2246,584,2016-07-09,23.39
2247,946,2011-10-21,81.26
2248,963,2017-05-07,74.26
2249,255,2020-08-07,79.97
2250,179,2016-01-23,21.39
2251,817,2014-01-24,5.21
2252,503,2020-12-17,74.28
2253,343,2017-09-14,51.94
2254,725,2012-11-26,19.09
2255,45,2013-04-05,4.44
2256,270,2020-08-02,21.85
2257,106,2019-10-11,82.74
2258,301,2016-10-22,52.73
2259,970,2014-03-08,98.08
2260,219,2013-10-27,40.05
2261,427,2020-05-06,26.97
2262,436,2011-01-14,78.36
2263,499,2017-09-13,72.67
2264,55,2012-08-23,43.22
2265,156,2014-07-26,41.67
2266,542,2017-01-09,53.92
2267,96,2018-07-19,4.66
2268,166,2013-04-19,72.24
2269,224,2011-12-10,32.72
2270,619,2015-03-15,24.12
2271,999,2013-12-27,54.39
2272,282,2016-09-24,15.98
2273,29,2020-04-16,67.63
2274,507,2010-06-18,77.93
2275,158,2018-08-22,98.16
2276,354,2011-11-03,7.93
2277,906,2017-03-04,100.94
2278,232,2011-10-15,1.18
2279,302,2013-03-30,74.7
2280,954,2018-09-09,21.2
2281,563,2020-05-02,54.61
2282,436,2011-02-19,93.26
2283,127,2012-10-13,62.05
2284,934,2011-08-23,72.65
2285,642,2014-05-26,52.59
2286,266,2013-10-23,32.32
2287,554,2020-07-24,12.03
2288,257,2019-01-13,98.51
2289,562,2016-10-29,48.85
2290,194,2011-10-02,34.53
2291,52,2010-08-30,12.4
2292,548,2018-06-30,51.85
2293,452,2015-05-16,37.37
2294,567,2020-05-09,7.33
2295,176,2013-01-20,19.25
2296,483,2014-01-08,31.31
2297,860,2015-07-08,62.34
2298,946,2013-02-15,85.93
2299,610,2012-10-11,39.34
2300,747,2016-04-07,73.51
2301,230,2011-05-19,75.44
2302,54,2020-12-25,57.76
2303,131,2013-08-04,30.57
2304,203,2015-02-19,11.92
2305,535,2015-06-09,20.1
2306,409,2013-09-11,12.1
2307,374,2014-12-26,23.44
2308,466,2014-11-29,53.25
2309,87,2017-07-07,31.38
2310,505,2011-08-07,68.27
2311,787,2020-02-21,33.16
2312,623,2013-05-10,22.51
2313,871,2017-08-15,45.41
2314,387,2011-11-14,57.66
2315,38,2012-05-24,11.57
2316,116,2020-01-10,75.03
2317,24,2016-05-13,2.9
2318,167,2015-12-28,28.92
2319,976,2020-12-21,81.73
2320,593,2014-08-19,32.59
2321,435,2012-07-11,81.3
2322,532,2010-11-11,58.82
2323,461,2018-06-23,29.24
2324,299,2011-03-31,46.49
2325,645,2010-09-22,4.11
2326,58,2018-08-02,49.56
2327,874,2014-10-11,38.65
2328,396,2012-01-17,33.27
2329,696,2019-06-27,1.58
2330,172,2019-03-22,23.14
2331,946,2019-06-04,100.58
2332,884,2010-02-12,73.5
2333,788,2019-08-23,33.67
2334,277,2015-05-30,92.6
2335,426,2012-11-16,63.02
2336,900,2014-02-01,94.26
2337,198,2013-08-19,65.85
2338,779,2018-10-16,73.91
2339,668,2010-02-09,81.34
2340,372,2010-12-18,30.88
2341,212,2013-02-07,57.37
2342,216,2019-03-14,75.6
2343,522,2016-08-22,69.36
2344,682,2010-12-21,71.38
2345,680,2016-08-14,68.93
2346,428,2010-02-08,98.11
2347,685,2020-06-30,50.18
2348,330,2018-08-15,43.38
2349,400,2020-02-08,12.78
2350,507,2010-04-23,21.53
2351,434,2011-05-03,35.39
2352,722,2020-12-17,59.01
2353,21,2017-03-15,2.51
2354,209,2010-01-13,92.67
2355,80,2020-12-18,69.34
2356,381,2014-06-19,50.68
2357,96,2019-02-20,56.01
2358,229,2018-04-13,91.12
2359,299,2018-05-16,73.75
2360,841,2018-05-12,100.02
2361,63,2013-12-21,100.1
2362,306,2017-03-08,15.58
2363,781,2020-12-07,93.11
2364,441,2014-04-30,45.03
2365,73,2010-04-13,5.5
2366,39,2011-02-01,26.22
2367,733,2013-05-18,22.59
2368,551,2012-11-07,96.38
2369,73,2010-09-06,46.62
2370,767,2019-03-21,19.41
2371,368,2015-02-11,86.15
2372,939,2015-07-31,5.9399999999999995
2373,234,2013-02-04,29.78
2374,783,2010-01-30,6.82
2375,653,2016-03-25,47.04
2376,279,2017-01-26,73.12
2377,835,2016-10-25,33.6
2378,67,2015-02-14,67.0
2379,905,2018-03-05,47.53
2380,703,2018-11-12,35.0
2381,214,2018-04-26,3.63
2382,615,2016-04-22,6.27
2383,670,2011-10-09,29.29
2384,276,2019-03-14,33.74
2385,887,2013-12-12,91.76
2386,904,2019-01-11,94.87
2387,491,2018-02-19,45.47
2388,84,2018-07-14,47.53
2389,918,2017-04-10,29.9
2390,747,2018-07-26,100.55
2391,587,2017-06-17,26.83
2392,559,2011-05-20,36.76
2393,269,2020-03-01,91.23
2394,867,2015-08-23,96.08
2395,854,2017-05-04,1.04
2396,9,2015-08-11,89.53
2397,684,2015-01-24,33.78
2398,603,2020-06-19,45.74
2399,954,2017-06-30,14.98
2400,894,2020-11-07,54.9
2401,569,2011-03-01,13.19
2402,296,2017-04-14,54.28
2403,199,2017-06-12,75.44
2404,977,2017-09-21,72.48
2405,535,2012-12-06,88.52
2406,247,2019-12-26,90.9
2407,922,2019-04-30,18.77
2408,534,2013-07-26,49.89
2409,989,2016-11-24,21.74
2410,344,2019-08-01,59.64
2411,400,2010-04-30,62.53
2412,718,2014-04-01,78.61
2413,736,2016-04-04,23.21
2414,285,2015-10-20,59.03
2415,187,2013-05-01,60.9
2416,367,2020-10-10,33.18
2417,16,2012-12-25,48.79
2418,479,2010-10-23,34.96
2419,394,2010-07-19,62.9
2420,158,2011-03-11,99.86
2421,354,2020-06-25,62.34
2422,797,2015-04-22,67.39
2423,239,2014-07-27,61.86
2424,433,2010-09-25,37.79
2425,117,2015-07-11,44.77
2426,250,2020-10-31,48.34
2427,342,2010-01-08,3.03
2428,343,2015-10-30,62.28
2429,551,2011-11-26,57.1
2430,218,2019-09-09,77.45
2431,217,2015-06-05,67.62
2432,738,2015-03-16,6.98
2433,769,2017-11-03,20.11
2434,539,2019-09-04,72.95
2435,273,2010-04-02,19.19
2436,771,2016-04-26,66.99
2437,146,2017-01-09,87.94
2438,917,2011-10-24,47.17
2439,100,2019-11-28,77.71
2440,325,2013-04-06,64.73
2441,576,2018-01-01,24.53
2442,704,2017-07-04,66.94
2443,122,2017-01-25,65.7
2444,774,2016-08-03,4.7
2445,418,2019-10-01,87.84
2446,814,2016-08-20,80.83
2447,510,2017-09-09,83.46
2448,739,2016-12-02,99.91
2449,76,2014-08-08,42.01
2450,81,2014-07-03,62.25
2451,787,2014-09-25,69.41
2452,24,2012-04-18,12.64
2453,169,2018-08-05,77.17
2454,998,2014-10-04,29.32
2455,88,2014-09-01,31.43
2456,508,2020-07-14,11.01
2457,893,2013-11-30,66.23
2458,36,2018-09-22,54.21
2459,650,2013-09-16,60.0
2460,45,2012-01-07,2.67
2461,896,2018-08-14,26.32
2462,913,2012-12-13,91.29
2463,17,2017-09-24,53.34
2464,329,2015-04-02,4.0
2465,192,2015-11-16,99.02
2466,384,2011-04-29,78.8
2467,766,2013-01-24,54.23
2468,1,2011-05-07,91.8
2469,515,2020-06-23,27.43
2470,687,2015-11-30,55.63
2471,404,2010-05-09,85.18
2472,446,2020-08-28,32.64
2473,1,2012-01-13,43.32
2474,305,2015-08-18,21.78
2475,160,2019-07-16,77.17
2476,391,2018-04-27,33.67
2477,202,2016-02-23,37.26
2478,246,2015-09-26,71.75
2479,84,2018-06-12,5.54
2480,45,2013-02-22,4.97
2481,264,2014-04-03,93.11
2482,36,2020-04-12,35.07
2483,687,2020-07-14,51.31
2484,529,2011-12-12,83.8
2485,929,2011-06-28,49.86
2486,787,2020-05-13,55.71
2487,828,2018-07-31,60.54
2488,852,2016-08-22,21.77
2489,381,2015-01-07,56.36
2490,85,2014-02-02,77.9
2491,718,2014-08-08,64.36
2492,205,2013-08-02,3.92
2493,756,2014-06-11,64.91
2494,265,2013-02-01,31.26
2495,836,2019-03-24,37.51
2496,647,2015-03-03,65.57
2497,257,2014-09-17,60.26
2498,23,2012-02-11,53.37
2499,452,2013-09-19,25.84
2500,290,2019-04-15,68.94
2501,281,2020-10-30,26.49
2502,118,2010-06-09,75.55
2503,589,2010-01-27,76.22
2504,350,2012-03-09,49.73
2505,221,2015-11-01,67.62
2506,717,2010-02-18,91.18
2507,52,2014-06-27,74.64
2508,658,2014-03-23,25.56
2509,246,2020-07-16,38.19
2510,833,2014-01-30,31.82
2511,975,2019-10-25,55.42
2512,790,2017-03-31,13.35
2513,339,2017-04-17,3.44
2514,614,2019-07-31,7.12
2515,942,2016-04-04,32.36
2516,874,2019-04-11,21.02
2517,77,2010-02-16,28.52
2518,27,2012-05-19,67.56
2519,385,2014-09-25,34.79
2520,945,2018-07-06,10.32
2521,183,2010-12-04,10.13
2522,889,2012-10-22,75.75
2523,9,2010-05-29,29.74
2524,928,2015-08-10,20.13
2525,860,2017-07-15,22.77
2526,540,2018-01-02,43.95
2527,610,2012-11-11,31.4
2528,998,2018-02-22,77.49
2529,415,2010-11-27,6.58
2530,404,2015-03-23,49.87
2531,563,2014-11-26,29.13
2532,224,2016-03-31,26.69
2533,69,2014-07-24,30.52
2534,302,2010-08-13,85.39
2535,654,2012-03-26,76.61
2536,616,2019-10-17,31.02
2537,961,2017-01-05,61.96
2538,42,2015-09-18,21.39
2539,58,2014-08-01,73.02
2540,802,2013-02-02,71.3
2541,635,2018-03-30,63.57
2542,443,2011-02-18,22.46
2543,711,2016-05-17,73.46
2544,92,2015-11-22,13.52
2545,715,2018-08-11,66.51
2546,108,2013-09-16,53.54
2547,94,2016-09-13,87.5
2548,144,2020-07-21,41.57
2549,121,2014-05-12,84.18
2550,124,2020-10-14,22.4
2551,738,2014-09-19,45.53
2552,475,2017-06-21,84.32
2553,103,2011-09-29,79.89
2554,990,2015-12-30,68.59
2555,343,2017-11-11,49.18
2556,58,2018-10-03,6.92
2557,791,2012-06-17,31.94
2558,529,2011-08-04,70.24
2559,259,2012-01-09,68.13
2560,372,2011-12-02,84.29
2561,459,2011-06-06,94.81
2562,503,2016-02-22,5.98
2563,663,2015-01-14,62.07
2564,315,2017-01-25,52.69
2565,870,2010-07-20,100.83
2566,48,2014-08-06,3.86
2567,984,2016-07-06,7.8100000000000005
2568,604,2016-02-08,46.7
2569,57,2014-12-25,23.23
2570,566,2015-08-22,6.83
2571,656,2016-03-07,13.74
2572,700,2015-01-31,78.06
2573,946,2010-09-29,61.25
2574,110,2019-07-11,52.26
2575,142,2011-12-28,80.53
2576,667,2016-12-06,69.17
2577,61,2020-01-12,18.41
2578,841,2014-03-24,3.71
2579,654,2012-10-12,21.94
2580,159,2010-10-28,16.37
2581,348,2015-06-28,72.75
2582,760,2020-01-21,44.7
2583,649,2011-04-15,53.64
2584,115,2016-07-31,44.45
2585,48,2011-04-29,36.17
2586,96,2016-12-31,42.01
2587,888,2011-06-14,87.39
2588,322,2016-03-04,49.88
2589,656,2017-11-16,66.76
2590,807,2014-06-15,17.53
2591,299,2015-10-08,34.64
2592,866,2017-08-08,48.79
2593,388,2017-03-11,83.87
2594,255,2020-04-19,68.87
2595,948,2019-01-24,52.26
2596,853,2018-12-27,11.77
2597,488,2014-03-09,10.82
2598,30,2017-11-28,91.68
2599,333,2019-12-30,96.99
2600,471,2014-02-06,52.03
2601,590,2017-04-09,77.79
2602,470,2013-12-09,36.63
2603,442,2019-07-01,49.42
2604,419,2018-02-17,18.74
2605,602,2012-04-20,81.15
2606,59,2015-09-13,2.57
2607,876,2012-08-09,77.5
2608,109,2020-06-07,73.36
2609,62,2011-06-20,18.01
2610,417,2013-06-17,86.55
2611,320,2011-05-17,59.2
2612,510,2016-08-03,75.87
2613,949,2012-06-15,6.59
2614,49,2018-03-03,72.43
2615,86,2016-01-27,10.76
2616,678,2010-05-01,42.63
2617,750,2017-02-18,73.52
2618,189,2014-10-14,90.61
2619,753,2020-05-09,23.01
2620,473,2015-02-25,99.82
2621,470,2018-09-24,32.53
2622,767,2012-03-06,70.69
2623,918,2013-07-31,44.63
2624,269,2014-12-11,33.65
2625,585,2015-01-26,58.67
2626,751,2014-07-09,31.76
2627,590,2011-08-30,14.24
2628,845,2014-12-29,36.88
2629,136,2020-04-14,84.22
2630,725,2017-03-23,33.06
2631,724,2011-04-11,11.18
2632,720,2015-07-31,91.14
2633,533,2015-09-21,30.39
2634,124,2015-08-26,5.87
2635,818,2013-08-10,58.03
2636,367,2017-11-13,14.58
2637,46,2020-01-11,81.58
2638,400,2013-12-31,45.38
2639,174,2011-06-11,80.12
2640,479,2014-10-30,98.01
2641,766,2015-03-25,96.1
2642,381,2017-08-11,29.88
2643,609,2020-07-22,35.62
2644,918,2019-11-15,1.43
2645,152,2020-04-02,79.03
2646,24,2011-03-20,75.19
2647,914,2012-10-14,70.38
2648,26,2018-06-27,11.24
2649,119,2017-12-30,9.5
2650,530,2020-07-23,1.8900000000000001
2651,179,2012-07-25,23.32
2652,435,2020-05-23,39.15
2653,669,2012-09-06,58.43
2654,271,2010-03-21,68.01
2655,280,2013-11-10,42.67
2656,468,2014-05-02,84.34
2657,667,2014-02-03,47.47
2658,484,2018-12-13,64.27
2659,596,2020-02-18,50.3
2660,269,2020-04-24,83.25
2661,477,2010-06-28,34.9
2662,778,2017-08-09,25.22
2663,898,2018-03-25,78.38
2664,480,2018-06-22,96.12
2665,745,2015-06-30,95.0
2666,339,2013-05-10,94.04
2667,578,2015-11-10,75.57
2668,767,2018-01-10,41.26
2669,379,2019-10-10,15.17
2670,14,2014-05-25,60.48
2671,985,2020-03-11,81.86
2672,971,2017-12-02,100.78
2673,42,2011-03-23,98.35
2674,684,2017-08-31,2.92
2675,281,2011-03-11,2.01
2676,818,2011-04-23,75.29
2677,341,2017-11-19,93.66
2678,925,2018-07-01,61.0
2679,833,2010-07-15,80.44
