id,customerName,customerAddr,effectiveDate,mktSegment,status
489,98f4f511df683ce3528a948e63aee5f2,942657a7b1ec17ef6c7f1a587cce8035,2010-03-14,4,1
490,6aef465f9a6c3b2338de6e604741b1bc,5caf011a6866e093e83088d7bf431abd,2013-02-27,9,1
491,edd8218c79b515d62732832ae31ed1ed,f68c47d4cb3bd6465de752f5728ff481,2019-08-29,4,1
492,ab2effaeab3b3130b0799f7c983769a3,a7d902884ac7afac3b6a0d8a4fed73ea,2012-05-20,2,1
493,f17a806ac622829a60d342608bbb057c,bf699375df6bec460f9b2a29da6485c6,2015-06-07,4,1
494,8b2b7dcd124df0f21a8f2029f073c0a7,510a657e71431c028c8c3808b61f0b0b,2012-03-19,1,1
495,2645801ab1634c61e0499ed52e33bea5,117e49c0a58b4739d63a39112afb9fd2,2016-12-30,5,1
496,d28a8a98e86b7bc5dbda27b6200adbee,959e1207bd49212cc541e74b636b26da,2011-12-02,8,1
497,ff4db5d8ddb218198f6dcae09bd11d1f,42a1963d190269b1bf1b34796cc1488a,2014-09-22,2,1
498,3fd3580c2b7d00deafcfd96621df660b,c9a36209fa7c7ada7a4c651d76a1f524,2018-04-18,2,1
499,59f76e04dea17f37fe14418e4d3854c7,ed1e9e59f96813304684b751ecf5c653,2018-06-29,7,1
500,a3076b5babc021aa07c907369e59fa4a,eb2d0f87e8c40e7c11e92b13d9606cbc,2011-11-12,3,1
501,53c02f6b1474f063b75a80a4e7e0b5c5,53d81cc7763a3643da851fbbe2cd474a,2014-03-27,6,1
502,7d70a47c211956ef786cf9f06c049fba,cc50a2fe0c8ab1b852ed7a16c743356f,2018-10-30,1,1
503,ea12cf1383dd70e0d563868ab4ecabd9,4fb10aef40c6c69d7bdc08dd7ed6cbb6,2018-12-31,10,1
504,69ddfdeff29375917ccadb9b02a59146,f69285f3143beb771d2fcd43b8f94695,2016-02-12,1,0
505,36e24b35e6a18a8fb2c7d9558b990a57,285f43f284da28b432f020c89b44cd1f,2012-01-19,1,1
506,85c32cf8f666824a641e2c2d8d7e1ba5,10501aa2bf2ecb04a6a0ce28e36019ee,2020-07-28,4,1
507,60ef46d47a8c52743dc3b7f3007991da,f33b111cc5c915134a9cd3d194e9a0bb,2012-08-05,4,1
508,8887a6be6e912f7f6cb6235f6cb4778d,56d6ed32bb8dc542f3c12b7db5740d6b,2015-05-26,9,1
509,55f82786f580495c4437cc08d681e6bd,ebdd07d61f50f00da7c64e8d21cb88fd,2017-12-18,7,1
510,477620d501a783b01a9ae91919a60c24,34b7090e7dcf6824ab46ec4247b2c6fa,2020-02-06,5,1
511,57b06b506478abaae46bc1d195eaee33,c62c96b340f85d1c1de8a858256e914a,2013-07-19,6,1
512,7aabf6175e79fc224a62526e5e888478,5af0ea6ef56fa9f9125b6c5fb03177db,2015-02-21,3,1
513,334e9999b3dcf0116b7f478382859585,b9c7f5e3473ce116951a0c4e2c8325e3,2011-04-10,9,1
514,e4820b7c3e458ac78082fc83c8002c8a,3507fc3a3c0350aa2526740d22ae7b1f,2016-01-19,5,1
515,9c08b3a7e3a51b277d1820acd6eae330,2c02a69cf6ca8647ea8a0d527b8c4e41,2015-03-14,5,1
516,6926127d822f271d36396d7ca927f128,a58426b5374c3270a65762344c38a239,2011-03-15,5,1
517,d142768f2a5a323a24746b7e0827c269,13b711c4bf321681824d30636e0d1287,2020-05-20,7,1
518,13a6f203c1e5b2e6f767a5849632af29,a5706224ef70c64d2bd4e967aa00cf25,2010-08-01,10,1
519,f2c9c7bb25735c1f15ca55cb347f0eda,25b4b4e3ea881212a80ca2644a29a438,2010-04-16,9,0
520,f3e8eaa98e997a37c4a8aa3f127e29b1,ebc69ebea39fdc1ba43fb550b2bd079b,2017-10-04,1,1
521,35e964d101f3d778b14cb65118625ad6,fd317395f83d3fc0ccf7e77acbf4ded9,2015-06-15,7,1
522,bba0805c94a8f6c3d0830611fe2ecf65,929a01f3fa5a60dab6177e2f49c73444,2012-12-29,10,0
523,25ac8ca942c79c85676ebd686b3f2d16,896c1fd26fa95f9f8fa44c0ff8eca02c,2018-06-26,5,1
524,40d440f47dc0b03a929a60c4000bb9a4,3c8569bee52a81da04f71b858fac788d,2016-11-15,7,1
525,a261ab914b3dad88622bf9791b7df6ae,65681f4eb861300a64caf158a36ffbdf,2020-09-09,7,1
526,f34e857465bc7f9f069b63be63a59e1b,3451f7fab4d0fb662eb93cbf3c36f733,2019-12-02,2,0
527,db610e13769e4f68929b13e71e517b86,e6cc973434f0d7f126de114f713affbc,2020-11-28,6,0
528,349cb4c2f1ed8a68eb6ba43a429d80d0,539f88d8d022a9b3cf2453507c40fc22,2014-12-24,8,1
529,9cb8ed07399ea0d5f0eae1443b4457c7,fbb64a1e82d3fef1326e4df302b104ac,2010-11-10,6,1
530,15119687e6c8c71da0c78951530dbdd7,99a38992c6a0c08f90bdf9d4037d8517,2020-08-14,9,1
531,eadd211e848f05a180fc2c2f2ffbbb3b,5598baaec9528883732f94756487f84e,2015-07-20,2,1
532,34d60e41680492331fa23cc1f21ddc1c,7a99dc178f8808c07d20fed9cdc83657,2017-01-15,10,0
533,e3431cf0202331197fa1ab45a75bfbb6,1bed80ac06a16f7958d5b1bd5f497895,2014-05-21,3,1
534,eb51485bb66bec1c897a5c51b8235f62,7be9cf3f075d4389590a84710bf41337,2011-07-22,1,1
535,367fc75d06c47dc5fa51a0471cc2c6b4,745adaabcb44c6f180ebadd73da87931,2016-05-02,1,1
536,a07c4a4e58bccc8285af48fa1307a251,56de6676ab2a967cd955429f5bd9baf7,2011-12-18,5,1
537,90b877fa0c72cf641ffc43d37b2930c9,5b60d086d3d8f746a4078cf3afd610bd,2015-12-16,2,1
538,ee9eb7e137a9543a055fbf47cef8d349,c09b08744f16bd2b82ec688933e331a9,2010-09-26,4,1
539,2a3d379afb4a7584bc516e338b7921db,8a6c99a0a784847bc7aceba0f293205f,2012-05-15,7,1
540,e6ea8ea7383c069ac52d6068cc320aa2,9c50a85c64ff534748b57650f591941a,2015-02-12,10,1
541,55cb63bc183f75758398ff4e68c6e63d,cec10ca8af8f9986403902bedb6bb448,2018-12-12,2,1
542,e3b451efa29c983fd52110a097fbbc64,bf56df124b3be7b6368d17490411a6aa,2014-07-25,2,1
543,eea0c629617ee9fcbe1a374d457e921b,2661861de236e9d392724f365102f371,2018-01-11,1,0
544,7e6df311d76cb52fb312792b5d8f6fce,3634a830b3ede7bd32f3209dbae0a218,2013-10-02,5,1
545,1fef42c6870af83ef62f2e4562a3854d,eae0e43f309fab295a377b47fca86a22,2013-11-01,7,1
546,7e7cc011bbca3ccdc1923d80a7ac6385,3a0af1aaa02aa9815f42131b44b961d2,2016-05-17,6,1
547,1abe5b8dae0cd5042fc9bdca2957e315,11465faa0ea39a3c041b98f6b39cee13,2011-07-28,6,1
548,371f28c3e3fa1d3c43bd51501062f5a5,4396f7d4146c2b4f074569a88181dafe,2020-11-21,1,1
549,69ceb2d695c464b9294624677eb3978e,1b68646bc571b92c32422be4ca739223,2016-10-18,6,0
550,f68d323cfa1cd75ac9d912a9fc40ab06,e6d55ae66d9e1b99bd0c31ba32b14aa7,2019-01-23,3,0
551,db856ce5d6be0ab49c489e04de2d8d51,80b58f5655e9e34d39c542ce40f7aaab,2011-12-10,9,1
552,ad78a34424b64ba8ace7c8e9027d3b4d,62d3a6ead194e747a190e3a2d31f223b,2016-03-28,5,1
553,8c185795107cbd9f0f3c041d854322fa,5b305547d44c561f3a816fc78cf70af5,2017-08-28,5,1
554,659930d4f0705c8e92cac9f3f6af4de8,f0d5f542b2d4f3c7ad8d1ff1db0008c4,2013-01-21,10,1
555,f8d4b03d6cc6b571ec06f32845adb798,c6621d361fbf883d2dac4874798263cb,2017-10-16,3,1
556,c88075699be054349a60109cfce4cd69,fc980d0abce6dc9357af427de4f4ec85,2018-08-31,8,0
557,a4d9dee48ebf9422f19b125b70a4efa5,ed7edfe820613d8cfc9de68b79000844,2011-10-29,8,0
558,c7434cef8c6ddd6771e416dbeb1e2ceb,88107e8ce073e10dd93b19714cb4aa72,2019-10-09,8,0
559,ef0acdace45a1700430bdb56436eceff,50d393b4ede238415c44726e603e1020,2010-07-04,6,1
560,b9def3d992ae59948e5a173c2a823c7b,70325d1f2ebd2fbf242bebb65813b554,2016-07-27,3,1
561,3c403fedd0ad2509bfddfe594addd8a1,bd8ef30439a98e901ae515d3ee160f6d,2013-06-18,5,1
562,33f4f0452d4a40b3b547436163e7cb1b,eb944c1d77466bfecfc3f34af5f26633,2019-05-24,4,1
563,057937a15bdb408945ff609f367c5be1,0387a143f41700b08b0177f007dbd418,2019-08-20,9,0
564,d51a0a3936da2f9f89425b44c3e72c1f,ca4dce8a339b1d4724a3a697a9337e95,2012-07-10,4,1
565,9e5f39ea141a703f790b8970ab75d204,abb6e9890d4ec7c9127829b74d24c6d6,2012-12-15,9,1
566,b572a1c3908a7910d3070c1d96c68ad6,a33063a5ded74dada6e32375ed8b5848,2014-12-16,3,1
567,fb86cdc665e9c5435f98538b1df49402,acb0316986d6075c33724c9f881f4251,2010-04-09,6,1
568,001380a16a7d520dc92b113561cca3fe,4a089d56bfb0515dd172e4802dfc1abc,2019-11-06,5,1
569,87a5d90e1a1f6a9f16da716861153370,b37dcd207afdbb18981907bf5af6ecf3,2016-08-01,10,1
570,39502be4b9a36ebe20d61a47a73ccda9,f6500ba1f9665e684952d67e51cbaa0e,2014-09-19,6,1
571,0f27fbe96104b88c0ce69a74030b358e,3b6dbbd301135796da74feb37612ec36,2015-12-08,8,0
572,a8ba00cc558363d4eb6ae45a8ca8e8ca,f619c4aa799bd98ccf829cbf61bda888,2013-10-24,9,0
573,0b11266d554a894094e9a36eabb6f3fe,61ae37aef55648da9694a50dbc6db4b0,2018-04-25,3,0
574,61e5bebbdd5182c2bd9ebb92bf713c2a,6c90f8aacb007f2aae22f997e4f47d4e,2018-09-25,6,1
575,329f05aa93991aeeddc6b2d9fc8d6d8a,cb54f3a85151e1985d0ca64aceeaaf1b,2018-01-22,2,1
576,b9db0fbbe990743e8827339a065bbb1c,f6c3ba3a27b43ee903d182dcc8e4bfbc,2010-12-07,2,1
577,761e57f40643dd0a52f39b74a12cbaa5,2cf80e361e70f17daf08f551efd09e45,2017-10-16,5,1
578,ca8081c15246dc26a0f63dd9623ce92e,36374ba96a2cf43c7c99c71d6263bded,2014-05-29,5,0
579,e9756351276058556cf09ea0371f2fe3,d4cb072a86b655c23f56455605f4e232,2011-12-31,7,0
580,dbb1bb67e9b8d7b21498a0939e831e76,d2a5723cde1737f7ca1fa9bb0ef852d3,2019-04-11,2,1
581,53289f4c7370179b331ff5d198c7e669,35413d0051dfe45a7eecca6c5230f094,2015-10-29,6,0
582,502a28b1c118c7aca208b321a6a5fed7,abaa44e52b7d5dcf8579e27eb6f638b3,2019-02-14,4,1
583,969284da0c0cef23695a7f9a0b83f9be,df32d2d2dca2274c112f2592bed6e3da,2013-11-29,7,1
584,387ab18ca7ba72b8f104ff5e5ca25934,d346d6cae722a5e45daf869f93c8270b,2013-11-11,6,1
585,65cc08dd584d3fb8eb22cefc8f9c54fe,cdf4f45c0d68f8c33cf40bfd09657eae,2015-03-19,4,1
586,9a510a6f9747d309a9acf88b4cd80cea,ef19297a2364f5a46477428da1425ef1,2014-01-12,4,1
587,1f020f7273e1013ae81ae67e628a6eda,423293aa250aa503c7fb7a87847ce38c,2015-04-17,10,1
588,e0dd0739d536056d43b5d759fa643b62,0989ba55bdde84bc27511af62b5ef17b,2012-07-18,3,1
589,2b0c6885d6a2bb9023e503bc2fa76664,8ea9e18d40be289b950f35cea9d33de3,2016-12-14,6,1
590,ef58f95f17819a3c662aeb38a1dadcf3,4802c2cdd6522122b733de44a221cd3d,2018-12-22,3,1
591,629cdc57a5970929ff05f53323d154db,12cae6aeb01a2154c42cce5f5e8760f1,2014-09-30,8,1
592,b2d27f49b9b40013219d5e0df798adea,6dd93e7e3815a2f7f59e7e66f0165191,2019-02-08,8,1
593,a153459d61c7e75aad9eba0c3dbad60d,39e480ee2b19a9064e51e01df3ed973c,2020-04-23,2,1
594,9d6424845e4138f4864a633bd1188d1d,f15b3200653ee00f43f358e98b8b947d,2016-03-01,4,1
595,928291092917984f40c2818e776ce5cc,f116d7f05eaa999baca9327e7e12fe95,2011-04-29,3,1
596,36f5a34c517bbd2d9e9a2376867cf30c,4a8eec47adb3b143da5692510a518827,2014-12-11,3,0
597,0f1e3ac5625f74535d3594c0e7f1b7fe,f37f3e14703fe764ca05e10bb66be4a3,2013-04-27,3,1
598,ce2ce1fca7be8061e677740002baef94,9c5adb0375391f6ce0dc5604cf6f085c,2017-02-17,9,0
599,5d469184e0caeff35403104f4ddb8443,519bff0b82e5eb42f96f93b3732e82bf,2011-01-27,9,1
600,f1a63ee346f2c3eaeb056fd8ced81b94,b231c15aab49b8a7e24c57300ecbb532,2012-02-16,2,1
601,830f72695e6437e8abe6f7af500e50e8,799ac8bf5ea0d384136491348ad7f1f4,2016-07-07,2,1
602,5d054136836efd27407dd7a1c630ba2d,eb32bb0246aaab655d70038cd3f8b93a,2013-09-07,9,0
603,8a0c5e87d205c9f3cfcad31e1369bb5d,1ba140bdba25598568f7613570364a81,2017-10-23,4,1
604,5ec1cfbd6fe9b4037d2085c1e8280a89,c453b41c306bb42b9cd957f0a196596b,2019-02-06,9,1
605,c49080ccc1f5c70c73bb781974112567,ed05c5b1c80fae8e427cbb4e91f8cd40,2010-03-15,9,1
606,cf0932d484aeb286aee0558a059ded5d,fcb89d99491ad874db9cc3a017a96004,2016-05-28,10,0
607,8710e6deb0c50bdce4d8cd82f1c6c015,04d9fafa57ea0dc5d1ee3dcec7146bf7,2013-08-02,2,0
608,0f914b6b719c81e6681dc29178668297,9bcf5fbffd32462b465931cd9117674e,2020-12-29,10,1
609,35b3ffdde182f7ec6e025e8a99e3e974,9e8eb4bef097257c24a5ad754265238d,2014-03-11,8,1
610,bde16862cd28c48e794f2d8df8d847ab,2c67ac0e79213ef7f47800873bca99b7,2019-11-28,5,1
611,ca5695567325755a6567b3b7fa3bb3c4,4d16a16d8353195148ebecb6664b66d2,2019-12-13,3,1
612,09529685fa7353ab73a5446589dcf149,e08cec7465af5c579c5e3522ee493c02,2011-10-10,3,0
613,22a59ee78570c7688f7203331b4e421b,1592afdf0ea221ddd597b21a0f606abf,2014-09-20,8,1
614,0b1a2f366042ecf7ea83e6b01dcc37c0,6a6906d9366bedfab56ef6142c3f7f07,2010-10-23,1,1
615,510f9615537aa3a2c5b71eef0fd59657,18b4380ee192895746d1e139ed8c1b9e,2013-12-03,8,1
616,b6847f67924b881784eef2d57799aa5f,039294e5535f4f6f8f8a0a9ac5b26d87,2019-07-24,5,1
617,4cb799a5f46893828f12ef6d7c915cf1,f6d0f942476cf983ea25002aa9647a96,2018-02-06,8,1
618,2d9ea6605ae98796fd5c7cbb23e80b10,a746becf57dcd8853cabda8944c3773e,2018-08-16,9,1
619,ad0c99625ce50c6beffde7db015cf4d1,9eb6a762d824db08eacf1496a39be873,2014-08-09,7,1
620,d437a6a91339ec05c5b35d1f7609947e,0cde522232db707682d1caf0d759efa3,2013-07-10,8,0
621,347b8f4a2f49c9b2ba4ffe9de551bf0b,49a0cee6c30529bf367c0d8932b3987f,2019-06-06,4,1
622,14fb2b2e75d35e34a5435ee455adafe9,6523c7cd76ddb27e8d24e667d452a97c,2013-07-01,4,0
623,7e005fd68bdedec979cfbc03b53b43b5,fa1df2f05d699985b0dd6e996ff257c4,2016-06-29,9,0
624,991c28ab1fd63da8e9892a86a8e5313f,276905f1c64d3c15181e4528633432b2,2019-04-06,10,1
625,657ee57070f31526972ec66e28e304ce,d92fa91489a17e2a1b38bdeda25bfdb7,2014-02-26,7,1
626,0327b9c1bf822389c2954f0d585a53a5,7648347fa54264fbdeda9f7ce09e2454,2019-02-08,9,1
627,b3c0b132717457211957d2923bd0513e,27b77a3778d104ed699e8d1bc15227cc,2020-07-15,6,1
628,6509f925d80a4dbf4df77e6745dc5a31,a9825ba73238e96bd595daef38a349a9,2016-05-19,8,1
629,d164e31739e46b7da48d95b085bda89c,6352804033b510c28bf5144993234bee,2012-09-29,6,1
630,fb0904ba35bc02e940fe646f4fc08d6a,111497e136706f0219f4f31bf2a7a198,2017-08-21,4,0
631,d48f0ccfddacd5c7f55adfc32fc62b70,490d065b3b453323e255511b94a2df35,2018-07-31,5,1
632,585bfc7fadf3e238a51dd29eff77e123,c25ce9a4b53371d99e1e345557b27ce2,2012-05-12,8,1
633,86f107fc4821e9e861f1c9873ed373e8,0c2cc83532f23dc818757b79b57a127f,2018-10-12,2,1
634,5ae48471d1178983d9de7c5190687294,d900b4b753196d1ed35fcc928e07ff67,2014-05-02,10,0
635,fc69a408abd8158bdae44b10741ae5d8,08d072ed7057613b62b104935dbc3f59,2014-02-28,9,1
636,cc9b0c7c8c6020eacc2622fc0fce84b9,5dbc979c0ef806ef3fb18b39f4cbd562,2011-01-30,2,0
637,b86238e9fda71bc4d1d042dcc219d082,8aa5df0731eff285e37e4c61a4f298f6,2018-01-26,8,0
638,78c7a291bea1038be575ac25a4e01b37,30f960faf22fbee6bb1ae3582005c711,2012-05-12,3,1
639,3de2f68e4817132fd651839a71fc74a0,296d27519ace95c54bd0f7a25ffe6e08,2019-10-05,3,1
640,b599946d5329205dc4dfcf95a7d29313,16419a98222b0c7616e4a22b97c65232,2014-07-27,1,1
641,b6f690dab95686ec81fca9f952bea382,d28539995269375b88b968bd9d99b09b,2012-01-08,7,0
642,fb79c30faa9c5a2205ed200685546699,e854f27b6ece5578a1ae2f8d2568523c,2017-02-13,6,1
643,9eabc8c94073611155fbf73dc16ceddd,e5a7500bde588171659944d71d950434,2012-04-15,6,1
644,3dd375c054b1a71418577ead8b63f22e,8a77821c3467fbf9fc6ce489a6f5059f,2019-03-03,9,1
645,d803c53a3d271a3aedb088c69d499d9b,e6277faa07ec36926f0aea769433e7e3,2017-08-31,10,1
646,32a21a6a9b03e9156d29aafdbe58f39b,f0ddc7d5a8c353f1320d6ebd0193c848,2010-09-08,10,1
647,8811ad2ecd8d181f401bb73b2e78d859,843e9404512fba47c30b5524f3da46df,2013-07-16,10,1
648,4e2c89a24e0566a4a2905835885effdc,83eba5335b9afcd73fb6d55a3469655c,2018-11-21,9,1
649,833a763c5a3d709309dd327c9ad6eb4d,ebcf7b92bfe7fec93ba73f10860158d1,2010-05-17,8,1
650,61fb904f39921fb676b153e1da46603b,d12c37377d4d7df49ba95d3e0557813e,2017-09-11,7,0
651,cba9b3da1bac5bc47e170595c6a75e0e,80008a0d5abf4b9e13a82ea853a8d57f,2012-07-28,9,0
652,42bb2e5170667414f8584f4d998f81bb,0f689f7079cc5b96af72a495f1f34e3a,2019-02-17,1,1
653,0c4341e25abeb48987a2252209a7146c,75875788bb250bb1f2c8f6a044f36e7a,2014-01-08,7,1
654,4efd28e2fb89e26218fe7bfc44febb3d,276ad74d2c39e1a33c70a6b56d0a6b40,2013-04-03,6,1
655,717b636f6b062b976a682806fb48032d,886459bd2d6ca78777726d9a76e234ec,2020-06-08,8,1
656,a785e262c7711bf0fe9ec240880ed6e7,f812e032bd821b8247277c8292901b70,2014-10-27,10,1
657,e9b6362b93d48adfd5f621c055d5880c,843cdf64363ea34585e1e407ea86595d,2011-11-03,3,1
658,bea8177a2bf446a6b1fa3bf0db98f927,1682448a76206d2dd13af8f284da8901,2017-12-30,3,0
659,3c4dc5153a89f30355ee13818e9e5224,5dd06c6579ae3918138b6f0ad03edeef,2019-01-12,9,1
660,e88aba715d3f9b2b2aa485524ec69667,1955742c19d907c59f6c8cf8b0506609,2012-03-28,4,1
661,688f36c68db53a5cb8ee8c52557bca7e,f359c5d4effddadb746035c160263433,2017-10-12,10,0
662,6887aabda807276a5a8a94ac40c7c7c6,65c3912e28a2b1fc3c9eb0aaac0d63e2,2020-07-17,8,1
663,ba9cc9169cda6706d62a0f14aec14fc4,8753bc18e2728df31d4d920a4002579a,2018-05-15,2,1
664,b6e7e9c9707dc93f0fd19f495ae12425,b72744e6a679d2be70fdc8102157fcb0,2018-04-11,6,1
665,b9b4e3c4b80b934bd6c96bf572ca5a34,39d51a84e27f5aed586997e6897bab92,2020-02-08,6,1
666,5d69d14141e81e54f2494d9ce06a1ea5,82880c3530aadde63cd33019e7031e08,2014-12-08,3,1
667,831ae509e35a934b21e3d10663dae966,74b5acc01eabe3e309cb167919a135f0,2017-10-12,1,1
668,4f1be7e1f10cd647fb6bd666e2d6880b,eb1634626d5da425d81124bad650f6ec,2016-02-25,9,1
669,7ac1ea1a16c14898a37636fb62da53c3,789b09df8818bbb07a52b1b1f55ed984,2019-01-05,6,1
670,33a8485a1d7e25bef3f0d8f76fad435b,04c2817c1db2eff85093a61b2bc5909a,2015-09-01,6,0
671,d0d74caa2df0b178acae63ba6219d1ab,b99e0016fe4af4613747376705f827ab,2018-05-17,6,1
672,7756e14d16d4b36c415d8d999d2cd44e,17e8d4284d928b5af3fa7ccaf9e0429a,2017-08-24,1,1
673,ab10dc408ba480ab79be3717ff75fb86,3d237ff8808ad18adeedc123839f073a,2015-11-06,10,1
674,e3275ef01826543add50b2b8a97dca99,53f7c4221bf3810bd0562280a418b11c,2016-01-05,8,1
675,5022f9b338ffd01e85ac13865d3522ad,d41dd578c90116c680af81fb94bc6ad3,2019-06-30,5,1
676,00c2b5e531ee8ca6ce72a75d2b033ce7,3d8aa539c73aa89e474b751016492bfd,2015-09-27,4,0
677,b63956cd44f1d3887894d3e1c011e3b8,3bfc40094500287543e681404ce37e40,2017-05-30,7,1
678,665ab1c51c75b89b732f21e507f2ca9f,f7092b7303ec7a232526e1f9c723cd54,2014-01-07,10,1
679,757a68c60d5af854e64f8a773c8ead3a,4b3d23454693f0ee6357588c5471b5d2,2018-09-08,4,0
680,9c7b023cad5a12828978e9ff68f69730,a824501b85ef8ea739be70abe26d4317,2018-12-25,5,1
681,3a76174f28d903d1684ad66ff144d894,e5b46c9065d4a58797e30eea03ef436a,2010-03-19,7,1
682,05d0974ae42598403792ded6ebb157cf,ab56dda3218c32b83ac310898bebc7a6,2010-07-01,3,1
683,f4f40826d860009c7889097ea5357cf6,97cd673e4df2ba13c100075a53611ada,2011-01-15,1,0
684,f25f2a1d4b201667821358f5e3bba583,a692c84de13ea4a2cb6bc2249c91a02c,2020-08-06,5,1
685,a5d15835934387b202aa1daf1f793b2a,a6f5b51fc1f23f29d28206bb7dfd425e,2011-03-01,1,1
686,d727a6f2a6237acc33cd25c2ed34813f,5745402596c299ea7033bd972ab129ce,2020-11-09,8,1
687,668829b2732f523beb3c25292b48b319,63fb235abc0ffb01b8d31161e32d1685,2015-09-29,8,0
688,2b8cafdde3ca302e98469cc2355bb548,561e822d4fba7a6dbdcb3b4af8bb3d32,2020-11-28,7,1
689,0567af02e3d78f184c37d3edef1ee1ce,3e7793beb340e3d330b50c973ee39da8,2012-12-23,9,0
690,4be4a8254b90ff8ceb38c0fe8ad904c9,dd92a04576275437ca89aeb6c180902d,2011-07-26,9,1
691,1b7e560d34c6dfb26577ea6f40da3701,df7f62922af1aa021ade8cea3e3c8297,2012-03-16,9,1
692,a00a82193a8715e5e4a696dec12062e0,c23a5b2981e4755b70e41506b57c1d7a,2016-10-31,5,1
693,d9e238a881743aeadc4b2b9a52c9e677,610b08f89ecd4a7833be7106b680ff61,2014-11-12,8,0
694,4783911f726607dcab8d42cf550fb1f7,dde3b5c8324f7b893535066e0305a236,2014-07-16,5,1
695,7ce708b0a7878a1efa45ea62a8c4a94c,2f4f896865481eb44eedb1ef9a28d539,2015-02-26,10,0
696,b011b495b7629eaacde63c09698ae1d3,96e45b75a1a6c81aa506ac06cdd806a3,2018-12-16,7,1
697,f517000694466c079cb3aff315e6b3a1,f37fcad64c79bc11bccaed4881848ca4,2011-11-27,8,1
698,2c26c280b1abdd747cc9da6e1e1e49bd,71f0602dfecbcaace886be14590abe63,2013-05-29,9,1
699,f8d5619334693bc17ade76ba197883ca,82255c8820c40b8e0289d906c717bcec,2010-12-04,5,1
700,6c2170065d48343f1d9851937538e302,39243f5b97cef5b6595384472dcd84f1,2016-05-27,9,1
701,c6e987b168f08f12e6de2af154743d3b,0b64ce54539aee79de25c328d1820bd3,2018-08-04,5,1
702,7932c69e99d56738c791be567163190d,643d35b133a49a2ee9866bbc130a236f,2015-04-22,5,1
703,3823a2c3866cfc094e2528b482c5bb99,a094a92687a189f410efa1cbd2afa6e3,2011-11-19,6,1
704,5ffc7f11a70ca5ae913655d8cc41fff7,4dfb67705ab3413beec75b1c014aa827,2017-05-12,6,1
705,b8cc6577b6a2d454f8ea1238f5d41bac,fc13dfea722c0bc5c2127958cfd11870,2015-06-07,7,1
706,424cc2b14b8604c46dd2c37b67ebfdb8,4440adc97110382aec173a10f97ab0bb,2016-03-20,1,1
707,13e3d1c163a70d7721c6c4ba0481565c,f357ae66d3b10f036c6a2f31223805ba,2013-05-27,2,1
708,46e0b40e1548bf6348b3f46a97b5c357,5f2d1b5f0c6c9b98072671a673dca840,2016-06-11,4,1
709,069dac56b46e773186506ac459cd0db6,15362079059df1ea4ad6b79632db06c4,2017-12-06,7,1
710,318fbf840acaa80ee42269e720d59cca,bb665026c1ce9cd5f8344da1ce5742b1,2013-05-22,1,1
711,9e8fcaf32a7df2f818b045c52f34981f,63e053bf624ea90d107645ceb6677bce,2012-02-01,8,1
712,19ad3c5bbbe899f3d4600b613c4df490,7d5ac9dfff428d67b8e29adc2f92cafc,2014-02-19,9,1
713,0bea7cf17ab7f2f5875b9ddda4abd707,da9dac55e902c5ead1c8c8e52a49e014,2017-11-01,4,1
714,75f2abb7c437e3c1c3ccfd0a7bec01c8,fe6dc9c7552493522981a7a1628b7599,2020-06-12,6,0
715,8c0ddf425c2b2a92dd476face919fa29,76a47e1582d428ace51c30415eefede0,2014-05-20,6,1
716,6faaf67e0cd819c5bdf1362f9d229dd0,0887a71238f2847b898ef5250901319a,2017-12-31,6,0
717,5b5dc22f64241cfdc80e11b440881411,5690bab80dc9150ce13eddf1fbf12404,2013-12-01,8,1
718,9762ce9d0f2184cdba78ee2291925b5a,07b01adc19969d141dc375cf941a09c0,2019-01-16,7,1
719,ee50353f24384a69d09132c1675da743,3f2cb01f5ad318d6b7ae804da5a580f3,2011-02-22,7,1
720,6a33353883294bbebc608e345af696ea,7dc3bcd2fe0c7829c755fa9eafc7f294,2018-12-04,9,1
721,7d846d53501b7d53b5d8f94cc1616978,e78c9d6d739cf8f7ab2c0cce819b5147,2012-12-06,1,1
722,6cd889e4fb90e11512b8e29ab4917d90,709726158138a80c0839e1ffb15f8286,2010-01-26,10,1
723,df27656acaf8206f3672cdbe1540898e,08322a5e9c3bfbba0e41f42ee8752025,2018-04-22,7,1
724,294854e8e0f4aa423f36ba5c1b09e785,e51a97e6e04c9fa2cfedf5c0f5ba34b3,2020-01-12,9,0
725,d63226f78a8c2bfc36d0b6980a456719,beffa0a97db521236aa60257ade6725f,2016-05-03,2,1
726,e14d655312b899ebc5ee9a8f605ad24b,35c687fc7ff8fd99aa42f900cc64fb38,2010-04-27,4,0
727,d83ffcc7ebfc2165580e88f824952cb9,78f55d607e1fdccd944178fb23911ad2,2013-02-10,2,1
728,01cb26597ba4d89e20e481669451a3e0,91d7c337cb60fe2ca9a7206d54d0ae49,2011-09-17,5,0
729,87bd97fa5c8768dfefe67bb142510122,1bff2d95e9d7982ba0148eb6b2a5d04d,2020-05-06,2,1
730,d3a5880ac10a206c6a54cafbd621381a,d5ea618f64eb43a88bd3cdf4e63ddc74,2016-02-28,4,1
731,c5a5eaf6d9549500208f9227fdff2058,cff68458547d4c2d99280b1d64819f71,2020-01-18,3,1
